#OTU ID	Platz19	Platz14	Platz11	Platz10	Platz18	Platz15	Platz12	Platz22	Platz13	Platz20	Platz2	Platz1	Platz16	Platz21	Platz24	Platz17	Platz5	Platz25	Platz8	Platz6	Platz7	Platz4	positiv	Platz3	Platz23	Platz9	taxonomy
4364083	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
146586	5.0	0.0	0.0	0.0	7.0	4.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	63.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
184971	4.0	32.0	5.0	0.0	0.0	32.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	80.0	8.0	0.0	21.0	19.0	64.0	0.0	19.0	0.0	62.0	52.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4374084	4.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	28.0	0.0	0.0	0.0	12.0	0.0	4.0	1.0	0.0	0.0	36.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
555945	4.0	91.0	145.0	140.0	47.0	52.0	4.0	94.0	315.0	2.0	24.0	46.0	184.0	55.0	0.0	120.0	144.0	130.0	311.0	12.0	36.0	230.0	0.0	81.0	36.0	497.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__
551822	4.0	22.0	48.0	53.0	0.0	1.0	167.0	0.0	245.0	3.0	0.0	28.0	272.0	0.0	0.0	0.0	2.0	236.0	15.0	2.0	1.0	18.0	0.0	2.0	0.0	12.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
2198356	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
3016478	3.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	155.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
592616	3.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	32.0	0.0	0.0	20.0	0.0	0.0	0.0	16.0	0.0	0.0	17.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
191551	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
187623	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1239.0	26.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
197874	4.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	106.0	0.0	241.0	19.0	0.0	0.0	131.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
361297	3.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
367215	3.0	0.0	0.0	0.0	6.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__
361556	3.0	0.0	25.0	0.0	0.0	0.0	7.0	0.0	39.0	0.0	0.0	0.0	43.0	0.0	5.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
183804	5.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	684.0	0.0	0.0	30.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
191797	3.0	101.0	0.0	48.0	0.0	11.0	0.0	3.0	339.0	0.0	0.0	71.0	43.0	0.0	0.0	2.0	34.0	0.0	5.0	3.0	3.0	0.0	0.0	8.0	14.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
261328	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
539820	3.0	0.0	0.0	0.0	0.0	53.0	0.0	8.0	0.0	21.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4356641	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
585227	2.0	9.0	8.0	0.0	102.0	46.0	60.0	17.0	36.0	283.0	27.0	114.0	39.0	0.0	0.0	228.0	11.0	14.0	7.0	37.0	21.0	21.0	0.0	323.0	181.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
338992	2.0	61.0	0.0	0.0	0.0	0.0	0.0	23.0	411.0	56.0	0.0	0.0	115.0	0.0	72.0	0.0	41.0	0.0	0.0	14.0	17.0	0.0	0.0	42.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
181834	2.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
186592	2.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	41.0	26.0	49.0	0.0	34.0	0.0	0.0	162.0	122.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
208927	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	118.0	0.0	0.0	4.0	0.0	0.0	38.0	0.0	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
179864	2.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4374753	2.0	2.0	6.0	150.0	0.0	5.0	0.0	0.0	6.0	0.0	7.0	2.0	3.0	0.0	5.0	0.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
199422	2.0	2.0	6.0	0.0	5.0	2.0	63.0	0.0	5.0	0.0	6.0	120.0	0.0	0.0	1.0	22.0	5.0	0.0	1.0	9.0	0.0	2.0	0.0	4.0	4.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
184795	2.0	0.0	12.0	0.0	29.0	9.0	16.0	0.0	4.0	0.0	0.0	2.0	13.0	0.0	4.0	45.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4391641	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
4476780	2.0	17.0	0.0	0.0	27.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	2.0	0.0	24.0	0.0	0.0	6.0	0.0	58.0	5.0	15.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
186851	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	2.0	0.0	0.0	4.0	0.0	14.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
193163	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4372523	1.0	4.0	0.0	0.0	0.0	31.0	4.0	0.0	32.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
349482	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
574122	1.0	0.0	0.0	0.0	13.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
968675	1.0	0.0	1.0	16.0	3.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	5.0	0.0	31.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
176057	1.0	0.0	3.0	168.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	223.0	0.0	224.0	0.0	0.0	0.0	17.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4366173	1.0	0.0	0.0	54.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	11.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
318190	1.0	17.0	40.0	0.0	20.0	249.0	70.0	64.0	86.0	0.0	17.0	302.0	201.0	154.0	17.0	45.0	16.0	105.0	63.0	112.0	12.0	39.0	0.0	5.0	200.0	164.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
194053	0.0	544.0	1.0	0.0	0.0	135.0	14.0	0.0	3027.0	0.0	139.0	1.0	0.0	0.0	0.0	0.0	17.0	480.0	114.0	24.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
314095	0.0	340.0	0.0	0.0	14.0	14.0	201.0	22.0	1329.0	18.0	0.0	0.0	0.0	2.0	219.0	85.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
188315	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	9.0	26.0	135.0	1674.0	0.0	0.0	1850.0	0.0	1359.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
180552	0.0	193.0	32.0	0.0	0.0	0.0	0.0	0.0	2116.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4554.0	0.0	0.0	237.0	5768.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
509416	0.0	180.0	586.0	229.0	328.0	793.0	68.0	107.0	774.0	557.0	154.0	0.0	166.0	1659.0	96.0	822.0	186.0	264.0	131.0	96.0	33.0	213.0	0.0	586.0	26.0	1051.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
334336	0.0	173.0	10.0	0.0	0.0	80.0	12.0	0.0	588.0	113.0	0.0	0.0	11.0	7.0	883.0	31.0	33.0	162.0	156.0	32.0	78.0	19.0	0.0	20.0	125.0	9.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
325437	0.0	153.0	5.0	0.0	0.0	153.0	17.0	0.0	107.0	0.0	0.0	0.0	419.0	0.0	1.0	0.0	0.0	255.0	195.0	843.0	304.0	0.0	0.0	285.0	0.0	90.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
194097	0.0	127.0	0.0	0.0	0.0	80.0	0.0	0.0	96.0	0.0	0.0	0.0	309.0	0.0	0.0	0.0	239.0	305.0	174.0	130.0	51.0	717.0	0.0	31.0	196.0	36.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
188098	0.0	126.0	128.0	0.0	0.0	0.0	0.0	0.0	2315.0	0.0	0.0	0.0	0.0	0.0	663.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321.0	271.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
798581	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	1111.0	309.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.0	0.0	571.0	0.0	0.0	552.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii
177663	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	163.0	9.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	92.0	162.0	0.0	0.0	280.0	454.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
198332	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
332317	0.0	77.0	337.0	1363.0	20.0	23.0	0.0	12.0	258.0	126.0	0.0	0.0	92.0	44.0	210.0	51.0	33.0	0.0	8.0	12.0	0.0	0.0	0.0	0.0	2.0	7.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
184567	0.0	72.0	74.0	0.0	23.0	0.0	0.0	0.0	335.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	27.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
112891	0.0	63.0	148.0	0.0	0.0	0.0	227.0	2.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	46.0	0.0	0.0	2.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
370046	0.0	61.0	0.0	0.0	419.0	0.0	0.0	0.0	16.0	0.0	7.0	0.0	20.0	0.0	2.0	736.0	68.0	53.0	22.0	21.0	60.0	141.0	0.0	9.0	350.0	24.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
3138798	0.0	52.0	0.0	0.0	310.0	0.0	0.0	278.0	168.0	0.0	0.0	396.0	59.0	2.0	0.0	860.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
847228	0.0	44.0	577.0	0.0	580.0	120.0	2186.0	99.0	174.0	167.0	0.0	1330.0	179.0	536.0	82.0	2000.0	167.0	0.0	56.0	0.0	11.0	0.0	0.0	10.0	49.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
362997	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	144.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	141.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
189076	0.0	42.0	237.0	0.0	0.0	235.0	24.0	0.0	100.0	12.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
336012	0.0	38.0	2397.0	284.0	2863.0	285.0	0.0	0.0	155.0	0.0	48.0	3035.0	644.0	0.0	293.0	15381.0	195.0	325.0	47.0	162.0	32.0	4839.0	0.0	839.0	0.0	153.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
338273	0.0	34.0	20.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
578016	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	21.0	0.0	3.0	76.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
531436	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
192741	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	39.0	0.0	4.0	0.0	0.0	5.0	1.0	20.0	511.0	0.0	0.0	688.0	0.0	446.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3713805	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
354850	0.0	19.0	0.0	0.0	0.0	3.0	0.0	0.0	132.0	23.0	0.0	171.0	0.0	0.0	14.0	0.0	34.0	0.0	3.0	11.0	0.0	46.0	0.0	23.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
3841096	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
148121	0.0	18.0	0.0	0.0	249.0	0.0	0.0	4.0	138.0	0.0	96.0	0.0	466.0	4.0	7.0	501.0	35.0	35.0	28.0	89.0	0.0	0.0	0.0	27.0	96.0	85.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
195061	0.0	17.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__
357046	0.0	17.0	59.0	0.0	189.0	14.0	0.0	5.0	6.0	70.0	46.0	2062.0	176.0	0.0	8.0	466.0	223.0	1127.0	18.0	66.0	0.0	466.0	0.0	689.0	17.0	240.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
352243	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	29.0	55.0	4.0	3.0	0.0	0.0	55.0	144.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4127460	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
186090	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	1269.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	109.0	0.0	0.0	0.0	256.0	158.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
579608	0.0	13.0	0.0	0.0	258.0	0.0	9.0	0.0	45.0	6.0	96.0	56.0	1.0	0.0	3.0	547.0	0.0	10.0	0.0	9.0	0.0	50.0	0.0	0.0	0.0	7.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
2985051	0.0	17.0	0.0	0.0	25.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	53.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	10.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
191238	0.0	13.0	24.0	0.0	1.0	26.0	9.0	18.0	0.0	2.0	0.0	72.0	0.0	0.0	25.0	0.0	0.0	21.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
296577	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
908873	0.0	11.0	7.0	1328.0	0.0	47.0	0.0	7.0	64.0	2.0	3.0	13.0	18.0	47.0	118.0	0.0	217.0	25.0	28.0	6.0	0.0	49.0	0.0	9.0	10.0	116.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
525966	0.0	11.0	0.0	60.0	0.0	25.0	0.0	3.0	29.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	30.0	0.0	3.0	5.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
3785400	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
173965	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	59.0	0.0	0.0	2.0	0.0	0.0	0.0	73.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__
320627	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	25.0	0.0	16.0	0.0	0.0	112.0	81.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
165118	0.0	16.0	0.0	0.0	0.0	0.0	0.0	39.0	28.0	306.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	198.0	0.0	0.0	276.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__
