# Constructed from biom file
#OTU ID	Platz12	Platz2	Platz16	Platz13	Platz18	Platz17	Platz15	Platz1	Platz3	Platz19	Platz4	Platz5	Platz7	Platz6	Platz14	Platz8	Platz9	taxonomy
850905	74.0	117.0	0.0	0.0	0.0	0.0	12.0	1435.0	84.0	0.0	4032.0	0.0	0.0	5.0	0.0	0.0	1521.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
181853	43.0	0.0	0.0	0.0	45.0	0.0	505.0	0.0	0.0	0.0	208.0	54.0	651.0	410.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
305247	43.0	0.0	977.0	140.0	0.0	16.0	0.0	0.0	219.0	0.0	0.0	31.0	3075.0	114.0	236.0	254.0	2079.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4301511	47.0	138.0	0.0	66.0	393.0	133.0	0.0	0.0	222.0	0.0	0.0	314.0	632.0	0.0	915.0	869.0	226.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
182343	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	474.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
192182	42.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4374084	42.0	15.0	6.0	0.0	77.0	0.0	324.0	0.0	0.0	0.0	0.0	170.0	0.0	22.0	290.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
191238	40.0	0.0	134.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	469.0	0.0	0.0	415.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
302333	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	108.0	0.0	55.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
174142	63.0	464.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	332.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
125624	39.0	83.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
581782	35.0	211.0	1075.0	9.0	5809.0	0.0	18148.0	0.0	161.0	2.0	589.0	8.0	20938.0	54.0	168.0	142.0	479.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
310247	35.0	0.0	0.0	2092.0	0.0	0.0	0.0	2.0	1116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
355291	62.0	648.0	0.0	0.0	5273.0	25.0	0.0	0.0	0.0	0.0	0.0	2482.0	40890.0	0.0	0.0	2089.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
846798	34.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	336.0	1406.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
176828	54.0	0.0	0.0	0.0	223.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
180045	60.0	541.0	0.0	1367.0	318.0	646.0	73.0	1629.0	4013.0	3146.0	0.0	3490.0	0.0	0.0	3057.0	4754.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4336943	33.0	0.0	2.0	0.0	838.0	73.0	0.0	2.0	0.0	0.0	21086.0	2.0	9725.0	5.0	0.0	983.0	5.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
186358	32.0	0.0	0.0	1302.0	0.0	0.0	0.0	0.0	2021.0	0.0	0.0	0.0	0.0	0.0	1480.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4389594	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	41.0	1.0	0.0	4.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
4454586	40.0	185.0	597.0	178.0	162.0	52.0	115.0	56.0	638.0	825.0	0.0	1388.0	806.0	305.0	576.0	840.0	5167.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
988932	44.0	5.0	0.0	0.0	3192.0	0.0	0.0	0.0	159.0	135.0	0.0	147.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
365256	42.0	13.0	28.0	45.0	28.0	0.0	0.0	0.0	287.0	343.0	132.0	271.0	0.0	42.0	84.0	1061.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
182854	29.0	0.0	119.0	297.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	89.0	0.0	242.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
361927	65.0	309.0	0.0	0.0	608.0	145.0	31.0	306.0	1262.0	854.0	0.0	840.0	2434.0	0.0	2262.0	217.0	2603.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
369109	38.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	424.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
365385	39.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	1134.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum
331912	25.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	810.0	688.0	744.0	626.0	0.0	160.0	305.0	667.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
214031	40.0	42.0	0.0	0.0	159.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
197329	38.0	91.0	60.0	4.0	30.0	8.0	4.0	13.0	29.0	48.0	134.0	60.0	29.0	0.0	57.0	41.0	105.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4476780	41.0	170.0	459.0	0.0	359.0	0.0	4.0	6.0	0.0	857.0	3.0	57.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
190260	19.0	27.0	0.0	0.0	89.0	318.0	0.0	0.0	105.0	0.0	0.0	34.0	0.0	0.0	1117.0	0.0	169.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4332878	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	30.0	108.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
320627	19.0	164.0	42.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	303.0	0.0	0.0	186.0	108.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
370046	29.0	76.0	0.0	0.0	10.0	28.0	0.0	0.0	60.0	119.0	15.0	85.0	0.0	10.0	30.0	108.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
197874	33.0	0.0	0.0	16.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
208927	25.0	14.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
368950	16.0	0.0	2.0	0.0	15.0	0.0	0.0	541.0	100.0	117.0	0.0	259.0	0.0	0.0	262.0	742.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
2201995	36.0	207.0	0.0	0.0	0.0	0.0	1270.0	862.0	0.0	0.0	1651.0	578.0	1515.0	2.0	277.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
585227	26.0	32.0	70.0	64.0	0.0	0.0	21.0	96.0	189.0	283.0	1200.0	298.0	1030.0	18.0	0.0	308.0	2083.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
357046	21.0	336.0	0.0	0.0	499.0	20.0	62.0	141.0	527.0	1467.0	51.0	581.0	9982.0	0.0	4334.0	1756.0	68.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
354574	15.0	70.0	231.0	122.0	42.0	49.0	39.0	0.0	111.0	268.0	0.0	411.0	0.0	171.0	137.0	258.0	834.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__
214036	25.0	25.0	0.0	8.0	37.0	0.0	0.0	23.0	30.0	133.0	19.0	34.0	0.0	68.0	111.0	72.0	399.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
4469233	13.0	163.0	0.0	0.0	852.0	0.0	0.0	0.0	0.0	38.0	3758.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
348009	11.0	0.0	328.0	10.0	0.0	0.0	21.0	58.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
584571	18.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	6.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
551822	11.0	99.0	183.0	63.0	50.0	44.0	0.0	0.0	153.0	0.0	902.0	334.0	265.0	219.0	151.0	593.0	1326.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
338992	20.0	0.0	0.0	0.0	0.0	117.0	0.0	217.0	0.0	86.0	0.0	37.0	0.0	0.0	119.0	0.0	122.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4331760	20.0	2.0	0.0	0.0	69.0	0.0	0.0	0.0	13.0	0.0	0.0	17.0	0.0	53.0	48.0	0.0	407.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
4339144	9.0	25.0	0.0	0.0	15.0	6.0	10.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
351028	9.0	52.0	0.0	0.0	95.0	0.0	0.0	0.0	141.0	0.0	0.0	8.0	0.0	0.0	375.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
332317	11.0	43.0	1110.0	0.0	200.0	0.0	451.0	0.0	312.0	3357.0	6648.0	0.0	0.0	5409.0	704.0	11433.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
176104	8.0	10.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	36.0	10.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
367977	13.0	74.0	442.0	97.0	0.0	7.0	0.0	0.0	520.0	0.0	0.0	166.0	0.0	48.0	0.0	923.0	1096.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
3301181	8.0	0.0	0.0	0.0	0.0	69.0	0.0	8.0	58.0	0.0	0.0	0.0	0.0	50.0	39.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
337403	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	175.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
289867	14.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3940412	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
191222	7.0	10.0	0.0	39.0	19.0	10.0	0.0	2.0	29.0	176.0	107.0	21.0	44.0	2.0	0.0	194.0	563.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
349052	7.0	13.0	13.0	0.0	77.0	7.0	0.0	15.0	30.0	81.0	0.0	6.0	0.0	76.0	64.0	16.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
591439	10.0	55.0	92.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
271430	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
846464	6.0	15.0	0.0	0.0	34.0	14.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	22.0	71.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4094263	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	25.0	0.0	22.0	9.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
174924	11.0	40.0	0.0	2.0	19.0	0.0	0.0	3.0	13.0	22.0	77.0	0.0	63.0	2.0	57.0	16.0	138.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4379449	10.0	0.0	0.0	0.0	0.0	2.0	5.0	80.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
157453	8.0	0.0	0.0	53.0	21.0	0.0	0.0	20.0	3.0	130.0	41.0	0.0	0.0	4.0	36.0	11.0	120.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
184248	5.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	31.0	0.0	6.0	0.0	0.0	26.0	12.0	61.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
759816	5.0	3.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	19.0	52.0	0.0	17.0	0.0	0.0	4.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
291094	10.0	146.0	0.0	0.0	535.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
579541	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
208539	4.0	0.0	1.0	0.0	0.0	1.0	0.0	23.0	14.0	13.0	17.0	18.0	0.0	32.0	19.0	0.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
310886	4.0	0.0	146.0	26.0	0.0	28.0	0.0	0.0	0.0	75.0	0.0	33.0	0.0	2.0	50.0	0.0	383.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
216599	7.0	10.0	0.0	0.0	26.0	0.0	0.0	69.0	0.0	0.0	576.0	122.0	0.0	0.0	342.0	392.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
181074	4.0	70.0	7.0	7.0	11.0	0.0	0.0	22.0	24.0	2.0	4.0	26.0	297.0	0.0	4.0	18.0	66.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
112891	4.0	13.0	0.0	0.0	34.0	3.0	0.0	1.0	107.0	0.0	32.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
367946	4.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
688800	4.0	8.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	42.0	16.0	0.0	0.0	8.0	9.0	62.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1885089	5.0	10.0	0.0	0.0	26.0	0.0	0.0	0.0	8.0	18.0	0.0	19.0	32.0	0.0	10.0	17.0	132.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
192720	6.0	29.0	0.0	90.0	5.0	14.0	0.0	0.0	0.0	18.0	2.0	4.0	26.0	0.0	0.0	6.0	89.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4387488	3.0	3.0	0.0	2.0	0.0	0.0	0.0	28.0	0.0	14.0	8.0	0.0	2.0	0.0	0.0	5.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4324985	3.0	2.0	0.0	0.0	22.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
324315	3.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
389371	3.0	16.0	0.0	0.0	4.0	0.0	0.0	3.0	32.0	64.0	19.0	11.0	0.0	0.0	31.0	19.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
367215	3.0	9.0	21.0	0.0	10.0	0.0	5.0	20.0	38.0	92.0	126.0	12.0	63.0	16.0	26.0	0.0	165.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__
192741	3.0	305.0	0.0	0.0	0.0	173.0	0.0	2.0	4.0	0.0	0.0	1075.0	0.0	0.0	735.0	0.0	332.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
345118	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
207994	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	11.0	23.0	0.0	2.0	1.0	0.0	2.0	13.0	19.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
586453	3.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	12.0	16.0	58.0	0.0	0.0	0.0	11.0	34.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
186851	4.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	42.0	22.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
847711	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
195415	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	12.0	3.0	0.0	0.0	0.0	0.0	10.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
199422	2.0	0.0	23.0	7.0	0.0	0.0	23.0	1.0	11.0	136.0	393.0	21.0	184.0	4.0	1.0	0.0	490.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4423553	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1086889	2.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__
293697	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	17.0	15.0	0.0	20.0	0.0	0.0	24.0	28.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
755148	2.0	29.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2.0	7.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68; s__
368236	2.0	4.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1079742	2.0	23.0	4.0	0.0	0.0	0.0	3.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	57.0	0.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__
215231	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0	0.0	9.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
2985051	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	9.0	14.0	0.0	2.0	31.0	68.0	36.0	0.0	112.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
188966	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	3.0	11.0	4.0	0.0	0.0	10.0	9.0	5.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
213870	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1503693	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
540055	2.0	42.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4343202	2.0	2.0	42.0	0.0	18.0	2.0	2.0	0.0	0.0	0.0	17.0	2.0	1.0	13.0	0.0	0.0	0.0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
336139	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4299126	2.0	0.0	0.0	0.0	164.0	73.0	0.0	864.0	1616.0	1492.0	0.0	0.0	0.0	0.0	3322.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
289938	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	854.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
