#OTU ID	Platz14	Platz18	Platz15	Platz12	Platz17	Platz13	Platz16	Platz19	Platz10	Platz22	Platz20	Platz1	Platz2	Platz23	Platz25	Platz11	Platz3	Platz6	Platz5	Platz21	Platz8	Platz24	Platz4	Platz9	Platz7	KontrolleA	KontrolleK	taxonomy
336614	10304.0	571.0	5292.0	573.0	5612.0	201.0	1194.0	3090.0	0.0	5596.0	2830.0	4833.0	1252.0	0.0	729.0	2553.0	1905.0	202.0	1313.0	17393.0	0.0	1.0	1120.0	0.0	9956.0	3672.0	1535.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
348304	11160.0	187.0	390.0	46.0	4109.0	174.0	10098.0	0.0	0.0	2119.0	12438.0	0.0	1004.0	0.0	1263.0	0.0	6.0	3407.0	2223.0	4526.0	0.0	2.0	0.0	0.0	27719.0	1635.0	19612.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
581782	4789.0	9.0	397.0	8527.0	13.0	253.0	4234.0	260.0	3915.0	6.0	1461.0	14.0	92.0	0.0	0.0	172.0	493.0	4.0	248.0	121.0	663.0	0.0	844.0	1512.0	1680.0	9.0	302.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
336012	3947.0	0.0	2196.0	5748.0	9017.0	1041.0	1450.0	3103.0	3869.0	772.0	3247.0	1810.0	1149.0	0.0	989.0	3259.0	1589.0	343.0	1461.0	381.0	2061.0	0.0	969.0	2098.0	6310.0	0.0	9034.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
354850	2926.0	0.0	0.0	0.0	3060.0	0.0	16.0	689.0	0.0	0.0	1021.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1370.0	60.0	7.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
360995	2669.0	436.0	977.0	3809.0	3358.0	533.0	3934.0	1676.0	0.0	783.0	2546.0	1661.0	285.0	0.0	442.0	4529.0	1800.0	1252.0	198.0	2113.0	0.0	0.0	243.0	0.0	2371.0	1258.0	1071.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
149614	2328.0	245.0	1124.0	298.0	5311.0	426.0	1850.0	3194.0	0.0	1229.0	4624.0	1302.0	1055.0	0.0	418.0	5747.0	1241.0	810.0	812.0	5445.0	0.0	0.0	1714.0	0.0	1261.0	1133.0	4891.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
798581	2518.0	0.0	0.0	0.0	0.0	0.0	397.0	0.0	0.0	914.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2938.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii
325268	1736.0	443.0	1882.0	3901.0	1619.0	919.0	1943.0	1384.0	0.0	736.0	1867.0	436.0	706.0	0.0	397.0	4628.0	0.0	499.0	217.0	2319.0	0.0	0.0	786.0	0.0	1489.0	411.0	1204.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
294606	1729.0	227.0	472.0	111.0	1159.0	68.0	337.0	416.0	0.0	53.0	79.0	0.0	273.0	0.0	52.0	580.0	0.0	54.0	180.0	199.0	0.0	0.0	495.0	0.0	859.0	43.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
591285	1532.0	187.0	1526.0	1272.0	0.0	109.0	635.0	0.0	0.0	0.0	2141.0	734.0	36.0	0.0	629.0	2241.0	0.0	0.0	240.0	10586.0	0.0	3.0	1666.0	0.0	288.0	851.0	4042.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum
359149	1245.0	10.0	67.0	0.0	0.0	0.0	0.0	67.0	0.0	596.0	0.0	1116.0	279.0	0.0	0.0	170.0	979.0	0.0	233.0	0.0	0.0	0.0	94.0	0.0	2298.0	1905.0	755.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
339599	1154.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
851865	1021.0	208.0	2340.0	964.0	3846.0	631.0	2955.0	509.0	0.0	522.0	1176.0	62.0	1142.0	1680.0	126.0	5027.0	3.0	1623.0	79.0	0.0	0.0	2154.0	713.0	0.0	0.0	1757.0	1350.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
188276	953.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1011.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
362997	751.0	855.0	0.0	0.0	0.0	0.0	0.0	601.0	2572.0	0.0	0.0	0.0	0.0	0.0	0.0	3064.0	0.0	1453.0	0.0	287.0	1164.0	0.0	0.0	1259.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
2653002	656.0	191.0	288.0	0.0	29.0	0.0	0.0	3539.0	0.0	534.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	431.0	55.0	630.0	0.0	0.0	0.0	0.0	2377.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
180045	667.0	393.0	1639.0	4338.0	2172.0	0.0	999.0	1776.0	0.0	478.0	2239.0	0.0	223.0	0.0	939.0	2983.0	0.0	1542.0	0.0	0.0	0.0	0.0	1710.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
194896	612.0	0.0	253.0	177.0	0.0	97.0	0.0	0.0	0.0	64.0	0.0	110.0	238.0	0.0	55.0	26.0	0.0	0.0	0.0	1511.0	0.0	0.0	88.0	0.0	0.0	0.0	75.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
340113	615.0	0.0	0.0	0.0	666.0	0.0	314.0	0.0	0.0	0.0	463.0	0.0	0.0	0.0	140.0	2.0	344.0	1162.0	2231.0	0.0	0.0	3.0	0.0	0.0	1417.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
189076	708.0	5.0	24.0	1.0	0.0	7.0	243.0	685.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
197490	488.0	0.0	0.0	394.0	68.0	279.0	116.0	62.0	0.0	106.0	0.0	451.0	232.0	0.0	203.0	0.0	623.0	0.0	332.0	0.0	0.0	0.0	0.0	515.0	743.0	0.0	2987.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
174755	527.0	134.0	658.0	0.0	1378.0	808.0	0.0	0.0	880.0	232.0	1509.0	386.0	728.0	0.0	631.0	1480.0	0.0	176.0	109.0	1214.0	92.0	0.0	83.0	413.0	222.0	1029.0	2399.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens
149131	464.0	106.0	602.0	1676.0	677.0	615.0	222.0	501.0	0.0	330.0	763.0	508.0	568.0	0.0	272.0	1301.0	132.0	101.0	405.0	909.0	0.0	0.0	604.0	0.0	581.0	235.0	1586.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4356080	482.0	0.0	0.0	2302.0	0.0	0.0	1339.0	1985.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1064.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
362078	532.0	0.0	0.0	90.0	276.0	107.0	0.0	183.0	0.0	50.0	594.0	0.0	0.0	0.0	0.0	43.0	646.0	304.0	310.0	0.0	0.0	0.0	1337.0	0.0	909.0	1100.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
369555	495.0	119.0	41.0	12.0	137.0	62.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	14.0	16.0	0.0	0.0	211.0	0.0	2048.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
113069	411.0	0.0	718.0	0.0	0.0	0.0	1359.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1185.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
191703	411.0	0.0	0.0	432.0	0.0	0.0	0.0	1448.0	0.0	0.0	0.0	162.0	0.0	0.0	103.0	863.0	0.0	0.0	0.0	781.0	0.0	0.0	0.0	0.0	31.0	430.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
359044	402.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	433.0	0.0	0.0	0.0	309.0	973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
145575	397.0	434.0	1057.0	1177.0	1584.0	684.0	1548.0	2196.0	0.0	367.0	1150.0	418.0	115.0	0.0	24.0	1815.0	0.0	259.0	10.0	1688.0	0.0	0.0	440.0	0.0	1110.0	315.0	1461.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
358749	395.0	45.0	281.0	592.0	462.0	971.0	557.0	1174.0	0.0	518.0	507.0	207.0	141.0	0.0	84.0	0.0	0.0	387.0	716.0	432.0	0.0	0.0	37.0	0.0	0.0	529.0	725.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
368950	432.0	14.0	166.0	62.0	176.0	5.0	213.0	0.0	0.0	78.0	10.0	78.0	0.0	0.0	40.0	111.0	0.0	10.0	5.0	260.0	0.0	0.0	0.0	0.0	401.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
357305	368.0	0.0	652.0	0.0	0.0	0.0	1870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1099.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
184991	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
585227	338.0	25.0	44.0	750.0	138.0	169.0	8.0	365.0	265.0	0.0	274.0	137.0	21.0	0.0	7.0	164.0	0.0	144.0	16.0	0.0	93.0	0.0	0.0	81.0	190.0	158.0	103.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
188165	277.0	0.0	0.0	0.0	0.0	0.0	25.0	82.0	0.0	0.0	0.0	0.0	251.0	0.0	31.0	190.0	592.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2065.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
561607	337.0	0.0	0.0	8.0	2.0	12.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4127460	259.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	1093.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
4476780	234.0	0.0	0.0	25.0	73.0	0.0	0.0	205.0	0.0	0.0	134.0	0.0	0.0	0.0	4.0	1460.0	0.0	143.0	250.0	0.0	0.0	0.0	0.0	0.0	452.0	1105.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
354574	255.0	22.0	158.0	225.0	0.0	8.0	306.0	349.0	0.0	26.0	125.0	269.0	0.0	0.0	68.0	274.0	0.0	41.0	31.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	97.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__
310071	225.0	17.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	50.0	24.0	0.0	0.0	0.0	246.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
182186	221.0	126.0	390.0	91.0	477.0	37.0	329.0	218.0	0.0	200.0	15.0	203.0	54.0	0.0	80.0	460.0	95.0	78.0	373.0	675.0	0.0	0.0	166.0	0.0	506.0	289.0	826.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4454586	310.0	183.0	339.0	774.0	488.0	246.0	583.0	1571.0	0.0	143.0	653.0	389.0	44.0	0.0	192.0	1630.0	181.0	182.0	394.0	330.0	0.0	2.0	143.0	0.0	1116.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
182343	204.0	1.0	13.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	169.0	0.0	0.0	165.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
188098	189.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	37.0	0.0	121.0	0.0	0.0	23.0	0.0	448.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	206.0	1085.0	552.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
509416	174.0	802.0	158.0	1338.0	692.0	346.0	3864.0	2505.0	44.0	0.0	2706.0	1067.0	627.0	0.0	3960.0	2424.0	1276.0	621.0	1446.0	4322.0	17.0	0.0	1158.0	1.0	2608.0	1209.0	235.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
551822	173.0	198.0	469.0	0.0	0.0	225.0	184.0	0.0	0.0	356.0	575.0	10.0	0.0	0.0	3.0	8.0	232.0	12.0	335.0	414.0	0.0	0.0	2043.0	0.0	140.0	87.0	120.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
175619	169.0	0.0	6.0	51.0	0.0	0.0	5.0	4.0	0.0	0.0	109.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	33.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
287508	180.0	15.0	111.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	194.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
539820	140.0	14.0	0.0	178.0	0.0	62.0	3.0	0.0	466.0	0.0	0.0	46.0	37.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	194.0	0.0	0.0	287.0	8.0	193.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
148987	106.0	0.0	0.0	0.0	15.0	0.0	265.0	13.0	211.0	0.0	275.0	27.0	17.0	0.0	0.0	244.0	0.0	0.0	21.0	0.0	114.0	0.0	0.0	94.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
369763	102.0	0.0	0.0	87.0	0.0	0.0	0.0	14.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	20.0	0.0	7.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__
309720	102.0	0.0	4.0	22.0	7.0	11.0	25.0	14.0	47.0	2.0	51.0	5.0	3.0	0.0	22.0	43.0	47.0	8.0	22.0	0.0	13.0	0.0	6.0	22.0	41.0	32.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
295861	95.0	0.0	0.0	76.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
136526	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
370046	93.0	20.0	61.0	0.0	82.0	215.0	257.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	75.0	0.0	0.0	0.0	35.0	0.0	193.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
216599	84.0	14.0	4.0	116.0	0.0	16.0	87.0	53.0	0.0	0.0	146.0	0.0	14.0	0.0	3.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
565289	98.0	0.0	45.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	256.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
145801	78.0	0.0	0.0	29.0	0.0	0.0	7.0	7.0	10.0	0.0	14.0	5.0	5.0	17.0	0.0	2.0	35.0	0.0	0.0	0.0	9.0	22.0	0.0	7.0	0.0	11.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
350036	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
291266	108.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
360890	82.0	0.0	2.0	12.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
194215	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
167270	59.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	112.0	16.0	468.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
1983368	59.0	4.0	4.0	25.0	3.0	0.0	10.0	7.0	356.0	0.0	4.0	0.0	0.0	0.0	2.0	21.0	3.0	0.0	6.0	0.0	132.0	0.0	0.0	162.0	6.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__
189733	56.0	17.0	0.0	0.0	42.0	102.0	137.0	88.0	619.0	0.0	0.0	0.0	11.0	0.0	27.0	155.0	0.0	53.0	40.0	0.0	158.0	0.0	74.0	182.0	103.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
212532	63.0	0.0	2.0	12.0	18.0	3.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	36.0	0.0	0.0	0.0	15.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
191222	74.0	1.0	27.0	153.0	5.0	55.0	30.0	44.0	0.0	12.0	15.0	33.0	5.0	0.0	4.0	17.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	18.0	0.0	68.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
361927	84.0	262.0	118.0	0.0	534.0	21.0	182.0	672.0	0.0	175.0	337.0	255.0	154.0	0.0	94.0	1115.0	0.0	51.0	0.0	0.0	0.0	0.0	966.0	0.0	0.0	0.0	160.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
555945	47.0	0.0	183.0	462.0	158.0	612.0	21.0	45.0	0.0	323.0	249.0	22.0	555.0	65.0	28.0	339.0	0.0	168.0	349.0	280.0	0.0	112.0	928.0	0.0	177.0	8.0	730.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__
157453	51.0	0.0	27.0	0.0	49.0	40.0	27.0	54.0	0.0	41.0	0.0	47.0	0.0	0.0	0.0	0.0	8.0	21.0	19.0	0.0	0.0	0.0	7.0	0.0	55.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
357046	45.0	196.0	861.0	985.0	1629.0	5.0	2853.0	2330.0	0.0	8.0	324.0	4.0	5.0	0.0	388.0	3618.0	0.0	25.0	111.0	0.0	0.0	0.0	458.0	0.0	0.0	3851.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
2066056	45.0	0.0	0.0	57.0	6.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
846798	45.0	0.0	87.0	31.0	0.0	7.0	51.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	60.0	0.0	93.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
358008	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	503.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
207994	40.0	3.0	0.0	4.0	3.0	2.0	25.0	4.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	13.0	0.0	9.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
175298	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3537197	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
362793	37.0	0.0	9.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
191683	36.0	0.0	0.0	49.0	12.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
